env,device,model,batch_size,iter_idx,iter_time_ms,imgs_per_sec,timestamp,environment,env_code,source_file
envA,cuda,resnet50,128,53,1275.32,100.37,1763167849.4501543,T4 GPU,C,resnet50_b128.csv
envA,cuda,resnet50,128,54,1282.22,99.83,1763167850.7327614,T4 GPU,C,resnet50_b128.csv
envA,cuda,resnet50,128,55,1265.34,101.16,1763167851.9991782,T4 GPU,C,resnet50_b128.csv
envA,cuda,resnet50,128,56,1284.97,99.61,1763167853.2843573,T4 GPU,C,resnet50_b128.csv
envA,cuda,resnet50,128,57,1271.25,100.69,1763167854.5559402,T4 GPU,C,resnet50_b128.csv
envA,cuda,resnet50,128,58,1269.51,100.83,1763167855.8257234,T4 GPU,C,resnet50_b128.csv
envA,cuda,resnet50,128,59,1272.37,100.6,1763167857.0982964,T4 GPU,C,resnet50_b128.csv
envA,cuda,resnet50,128,60,1274.16,100.46,1763167858.3727033,T4 GPU,C,resnet50_b128.csv
envA,cuda,resnet50,128,61,418.47,305.88,1763167859.647882,T4 GPU,C,resnet50_b128.csv
envA,cuda,resnet50,128,62,1275.45,100.36,1763167860.923526,T4 GPU,C,resnet50_b128.csv
envA,cuda,resnet50,128,63,1294.87,98.85,1763167862.218608,T4 GPU,C,resnet50_b128.csv
envA,cuda,resnet50,32,0,337.96,94.69,1763167612.2780876,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,1,162.8,196.56,1763167612.63977,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,2,278.97,114.71,1763167612.919033,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,3,343.76,93.09,1763167613.2631822,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,4,316.07,101.24,1763167613.5796962,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,5,323.75,98.84,1763167613.9047709,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,6,321.41,99.56,1763167614.2265306,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,7,326.98,97.86,1763167614.5539243,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,8,320.72,99.78,1763167614.8750477,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,9,335.28,95.44,1763167615.210683,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,10,325.61,98.28,1763167615.536679,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,11,119.12,268.65,1763167615.8712678,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,12,320.09,99.97,1763167616.1926754,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,13,331.37,96.57,1763167616.524395,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,14,330.46,96.84,1763167616.8553252,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,15,328.99,97.27,1763167617.18473,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,16,331.76,96.45,1763167617.5168965,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,17,337.08,94.93,1763167617.8547804,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,18,330.79,96.74,1763167618.1859522,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,19,334.66,95.62,1763167618.5210009,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,20,332.08,96.36,1763167618.8534436,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,21,121.14,264.16,1763167619.1937842,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,22,323.78,98.83,1763167619.5178618,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,23,334.29,95.73,1763167619.852514,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,24,343.56,93.14,1763167620.1965036,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,25,328.3,97.47,1763167620.5250936,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,26,335.28,95.44,1763167620.860749,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,27,336.58,95.07,1763167621.197707,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,28,339.21,94.34,1763167621.5373013,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,29,333.16,96.05,1763167621.871832,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,30,337.92,94.7,1763167622.210155,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,31,122.42,261.4,1763167622.5552232,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,32,335.36,95.42,1763167622.8908548,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,33,332.68,96.19,1763167623.2253182,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,34,335.57,95.36,1763167623.5613048,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,35,340.14,94.08,1763167623.9018388,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,36,344.53,92.88,1763167624.2467422,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,37,343.82,93.07,1763167624.5908954,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,38,343.43,93.18,1763167624.935321,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,39,347.07,92.2,1763167625.2826989,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,40,360.45,88.78,1763167625.6434329,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,41,146.87,217.88,1763167625.9915657,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,42,318.75,100.39,1763167626.3106294,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,43,358.5,89.26,1763167626.6711512,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,44,329.83,97.02,1763167627.0012465,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,45,335.03,95.51,1763167627.3374083,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,46,344.74,92.82,1763167627.6843958,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,47,341.37,93.74,1763167628.0261502,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,48,344.53,92.88,1763167628.3710809,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,49,348.53,91.82,1763167628.7199595,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,50,337.44,94.83,1763167629.0577488,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,51,127.85,250.29,1763167629.4115036,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,52,336.45,95.11,1763167629.748222,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,53,340.14,94.08,1763167630.0887508,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,54,346.54,92.34,1763167630.4356625,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,55,342.29,93.49,1763167630.7783237,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,56,341.68,93.65,1763167631.1203656,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,57,346.52,92.35,1763167631.4672897,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,58,340.66,93.93,1763167631.808327,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,59,340.49,93.98,1763167632.1491833,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,60,346.31,92.4,1763167632.4958754,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,61,123.58,258.95,1763167632.8472643,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,62,333.55,95.94,1763167633.181215,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,63,343.84,93.07,1763167633.5254023,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,64,342.11,93.54,1763167633.867901,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,65,340.58,93.96,1763167634.2088363,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,66,343.44,93.17,1763167634.5526674,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,67,338.25,94.6,1763167634.8919327,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,68,334.61,95.63,1763167635.2274897,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,69,339.3,94.31,1763167635.5672162,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,70,339.6,94.23,1763167635.9072104,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,71,122.61,260.99,1763167636.2490268,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,72,330.68,96.77,1763167636.579986,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,73,339.12,94.36,1763167636.9195096,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,74,340.07,94.1,1763167637.2599976,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,75,338.94,94.41,1763167637.599235,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,76,333.7,95.89,1763167637.9332354,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,77,342.02,93.56,1763167638.2755723,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,78,325.57,98.29,1763167638.6014247,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,79,334.08,95.78,1763167638.9377162,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,80,343.25,93.23,1763167639.2812605,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,81,132.06,242.31,1763167639.6191435,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,82,312.88,102.27,1763167639.932362,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,83,331.61,96.5,1763167640.2643418,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,84,327.01,97.86,1763167640.591733,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,85,331.76,96.46,1763167640.9238777,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,86,331.37,96.57,1763167641.2556124,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,87,330.09,96.94,1763167641.586099,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,88,331.92,96.41,1763167641.9184067,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,89,325.46,98.32,1763167642.2443268,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,90,326.67,97.96,1763167642.571395,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,91,121.53,263.32,1763167642.91337,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,92,322.84,99.12,1763167643.2365732,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,93,325.12,98.43,1763167643.562047,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,94,333.94,95.82,1763167643.8963385,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,95,325.78,98.23,1763167644.2225096,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,96,327.64,97.67,1763167644.550536,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,97,326.09,98.13,1763167644.8769813,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,98,325.66,98.26,1763167645.2029817,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,32,99,327.89,97.59,1763167645.5312097,T4 GPU,C,resnet50_b32.csv
envA,cuda,resnet50,64,0,621.59,102.96,1763167676.0508697,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,1,218.49,292.92,1763167676.67767,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,2,612.88,104.42,1763167677.2908275,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,3,614.43,104.16,1763167677.9057002,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,4,620.72,103.11,1763167678.5268116,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,5,627.4,102.01,1763167679.154599,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,6,624.78,102.44,1763167679.7797716,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,7,625.89,102.25,1763167680.4060462,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,8,622.29,102.85,1763167681.0287037,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,9,626.65,102.13,1763167681.6557114,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,10,626.59,102.14,1763167682.28268,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,11,217.25,294.59,1763167682.9213855,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,12,628.47,101.83,1763167683.5502253,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,13,629.68,101.64,1763167684.1807685,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,14,629.7,101.64,1763167684.8108556,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,15,627.95,101.92,1763167685.439222,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,16,635.82,100.66,1763167686.0754132,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,17,643.29,99.49,1763167686.719136,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,18,631.9,101.28,1763167687.3514454,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,19,644.61,99.29,1763167687.9964757,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,20,644.99,99.23,1763167688.6417532,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,21,234.05,273.45,1763167689.302016,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,22,639.46,100.08,1763167689.941804,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,23,640.63,99.9,1763167690.5829127,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,24,655.81,97.59,1763167691.2390893,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,25,647.5,98.84,1763167691.886963,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,26,646.65,98.97,1763167692.5339825,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,27,657.48,97.34,1763167693.1918645,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,28,656.24,97.53,1763167693.8484788,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,29,664.51,96.31,1763167694.5133965,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,30,649.5,98.54,1763167695.1641936,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,31,232.87,274.84,1763167695.8412504,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,32,656.03,97.56,1763167696.4996786,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,33,666.04,96.09,1763167697.1661024,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,34,666.29,96.05,1763167697.8328106,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,35,667.7,95.85,1763167698.5009098,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,36,666.31,96.05,1763167699.1676078,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,37,668.08,95.8,1763167699.836076,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,38,671.14,95.36,1763167700.5075934,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,39,663.23,96.5,1763167701.171097,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,40,672.71,95.14,1763167701.8440793,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,41,238.98,267.8,1763167702.5202749,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,42,650.05,98.45,1763167703.171975,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,43,666.22,96.06,1763167703.8385725,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,44,666.44,96.03,1763167704.505397,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,45,678.01,94.39,1763167705.183828,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,46,654.61,97.77,1763167705.8388224,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,47,673.82,94.98,1763167706.5130413,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,48,662.21,96.65,1763167707.1755574,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,49,656.75,97.45,1763167707.8326948,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,50,656.26,97.52,1763167708.4893866,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,51,232.32,275.48,1763167709.1643124,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,52,651.32,98.26,1763167709.8159163,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,53,654.53,97.78,1763167710.4708183,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,54,666.26,96.06,1763167711.1374786,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,55,659.3,97.07,1763167711.7971911,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,56,654.61,97.77,1763167712.4522104,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,57,671.68,95.28,1763167713.1242893,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,58,670.1,95.51,1763167713.7947893,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,59,635.64,100.69,1763167714.4322903,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,60,655.13,97.69,1763167715.087776,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,61,223.77,286.01,1763167715.7357352,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,62,655.71,97.6,1763167716.3917367,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,63,653.27,97.97,1763167717.045395,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,64,661.32,96.78,1763167717.7071054,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,65,652.87,98.03,1763167718.360336,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,66,647.42,98.85,1763167719.00813,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,67,642.82,99.56,1763167719.6513517,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,68,647.83,98.79,1763167720.2995782,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,69,647.38,98.86,1763167720.9473462,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,70,659.23,97.08,1763167721.6069725,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,71,222.95,287.06,1763167722.260747,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,72,638.67,100.21,1763167722.9003284,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,73,646.55,98.99,1763167723.5472648,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,74,648.31,98.72,1763167724.196016,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,75,646.14,99.05,1763167724.842576,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,76,654.66,97.76,1763167725.4976437,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,77,643.59,99.44,1763167726.141611,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,78,663.15,96.51,1763167726.8050506,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,79,638.37,100.26,1763167727.443714,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,80,639.15,100.13,1763167728.0858166,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,81,226.62,282.41,1763167728.742073,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,82,633.39,101.04,1763167729.37806,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,83,647.69,98.81,1763167730.026107,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,84,644.03,99.37,1763167730.6705244,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,85,631.51,101.34,1763167731.3023531,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,86,644.41,99.32,1763167731.9471283,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,87,639.57,100.07,1763167732.5870552,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,88,638.35,100.26,1763167733.2257888,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,89,635.94,100.64,1763167733.8620946,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,90,640.71,99.89,1763167734.5031693,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,91,219.39,291.72,1763167735.139985,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,92,634.17,100.92,1763167735.7768135,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,93,637.06,100.46,1763167736.4142406,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,94,638.49,100.24,1763167737.0538852,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,95,633.71,100.99,1763167737.687998,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,96,649.52,98.53,1763167738.3379047,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,97,630.86,101.45,1763167738.9691482,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,98,643.28,99.49,1763167739.6126778,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,99,623.96,102.57,1763167740.23697,T4 GPU,C,resnet50_b64.csv
